TickMSC,Time,Bid,Ask,Spread,BidVol,AskVol,Ping
1767259704143,2026.01.01 09:28:24.143,1.0829863405307016,1.0831363405307017,15,11,11,39
1767259705626,2026.01.01 09:28:25.626,1.0829919734151392,1.083111973415139,12,10,6,21
1767259706089,2026.01.01 09:28:26.089,1.0830348028372334,1.0831548028372333,12,13,4,26
1767259706727,2026.01.01 09:28:26.727,1.0830137289498682,1.0831437289498682,13,13,13,34
1767259707981,2026.01.01 09:28:27.981,1.0829571768311534,1.0831771768311536,22,6,4,29
1767259709168,2026.01.01 09:28:29.168,1.0829782250075097,1.0831082250075097,13,9,2,34
1767259709842,2026.01.01 09:28:29.842,1.0830283076826785,1.0831883076826785,16,8,1,36
1767259709863,2026.01.01 09:28:29.863,1.083072833791561,1.0831928337915608,12,10,3,30
1767259711029,2026.01.01 09:28:31.029,1.0830911292584566,1.0832611292584566,17,3,10,21
1767259711342,2026.01.01 09:28:31.342,1.083096024945337,1.084076024945337,98,6,5,512
1767259712668,2026.01.01 09:28:32.668,1.0830510743175679,1.0832510743175678,20,13,12,37
1767259713652,2026.01.01 09:28:33.652,1.0830943365650851,1.0833143365650852,22,7,9,44
1767259714985,2026.01.01 09:28:34.985,1.0831348344057528,1.0832948344057527,16,6,14,23
1767259715777,2026.01.01 09:28:35.777,1.08307793148982,1.08318793148982,11,3,7,28
1767259715829,2026.01.01 09:28:35.829,1.0830961554762122,1.0832361554762122,14,14,4,36
1767259716782,2026.01.01 09:28:36.782,1.0831287966699883,1.0832787966699884,15,14,8,36
1767259717134,2026.01.01 09:28:37.134,1.083172902358592,1.0833829023585921,21,14,12,36
1767259718493,2026.01.01 09:28:38.493,1.0831691528776357,1.0833591528776356,19,13,4,35
1767259719000,2026.01.01 09:28:39.000,1.0831262744989283,1.0832562744989283,13,13,6,39
1767259719373,2026.01.01 09:28:39.373,1.0831011686899352,1.0833211686899353,22,9,12,44
1767259720273,2026.01.01 09:28:40.273,1.0830508061970123,1.0832408061970122,19,4,1,27
1767259720709,2026.01.01 09:28:40.709,1.0830482531637566,1.0831882531637567,14,2,14,42
1767259721723,2026.01.01 09:28:41.723,1.083035908893928,1.083265908893928,23,9,6,34
1767259721753,2026.01.01 09:28:41.753,1.0831431607149666,1.0833231607149667,18,3,10,20
1767259722169,2026.01.01 09:28:42.169,1.0831878945720885,1.0833878945720885,20,6,5,38
1767259722797,2026.01.01 09:28:42.797,1.083236371975433,1.083396371975433,16,5,14,44
1767259723821,2026.01.01 09:28:43.821,1.0832599395999742,1.0833699395999743,11,14,2,34
1767259724166,2026.01.01 09:28:44.166,1.0832415737176408,1.0834415737176408,20,13,1,28
1767259725316,2026.01.01 09:28:45.316,1.0832278042197,1.0833278042197,10,2,13,24
1767259726473,2026.01.01 09:28:46.473,1.0832186107547093,1.0833286107547093,11,1,6,35
1767259726881,2026.01.01 09:28:46.881,1.0832280224183441,1.083348022418344,12,9,11,32
1767259727683,2026.01.01 09:28:47.683,1.0832474809088555,1.0834474809088555,20,3,2,35
1767259728407,2026.01.01 09:28:48.407,1.0832475163402395,1.0833575163402396,11,7,9,41
1767259728467,2026.01.01 09:28:48.467,1.0832329864163723,1.0834329864163723,20,9,9,30
1767259728800,2026.01.01 09:28:48.800,1.083203280634848,1.0833232806348478,12,9,1,32
1767259729598,2026.01.01 09:28:49.598,1.0831336481969587,1.0833236481969586,19,12,5,25
1767259729748,2026.01.01 09:28:49.748,1.083197817155211,1.083437817155211,24,10,8,39
1767259730227,2026.01.01 09:28:50.227,1.0833080936336243,1.0835080936336243,20,6,4,36
1767259731023,2026.01.01 09:28:51.023,1.0833680604726708,1.0844480604726707,108,8,3,470
1767259732390,2026.01.01 09:28:52.390,1.0833051071913742,1.0835451071913742,24,9,5,36
1767259733363,2026.01.01 09:28:53.363,1.0833444580198561,1.0835544580198562,21,3,5,20
1767259734380,2026.01.01 09:28:54.380,1.0833956468349373,1.0836256468349372,23,6,8,24
1767259734762,2026.01.01 09:28:54.762,1.0833754749500062,1.0835854749500062,21,5,6,24
1767259735265,2026.01.01 09:28:55.265,1.0833999213119883,1.0835799213119883,18,7,2,26
1767259736025,2026.01.01 09:28:56.025,1.083377106160362,1.084177106160362,80,7,11,398
1767259737214,2026.01.01 09:28:57.214,1.0834535526101028,1.0836635526101028,21,9,1,37
1767259737514,2026.01.01 09:28:57.514,1.0834718211562135,1.0836518211562136,18,1,13,25
1767259738691,2026.01.01 09:28:58.691,1.083425963381645,1.083625963381645,20,6,3,21
1767259738806,2026.01.01 09:28:58.806,1.0834594537865454,1.0835794537865453,12,5,2,32
1767259740259,2026.01.01 09:29:00.259,1.08351239282022,1.08372239282022,21,4,4,29
1767259740938,2026.01.01 09:29:00.938,1.0835222994027767,1.0836222994027767,10,10,3,40
1767259740949,2026.01.01 09:29:00.949,1.0835462714873638,1.0837462714873638,20,12,9,39
1767259741547,2026.01.01 09:29:01.547,1.0835427838159024,1.0836827838159024,14,11,5,30
1767259742200,2026.01.01 09:29:02.200,1.0834860697932451,1.083676069793245,19,14,4,40
1767259742299,2026.01.01 09:29:02.299,1.0834784831053241,1.083668483105324,19,1,10,21
1767259743677,2026.01.01 09:29:03.677,1.0835046350869724,1.0837346350869723,23,4,9,27
1767259744036,2026.01.01 09:29:04.036,1.083498233743573,1.083608233743573,11,10,4,43
1767259745528,2026.01.01 09:29:05.528,1.08353827201491,1.08366827201491,13,11,6,41
1767259746824,2026.01.01 09:29:06.824,1.0835186629368503,1.0836286629368503,11,7,14,38
1767259748208,2026.01.01 09:29:08.208,1.0835023333954776,1.0836123333954777,11,4,10,39
1767259749349,2026.01.01 09:29:09.349,1.0835438893953773,1.0837638893953774,22,1,1,36
1767259750421,2026.01.01 09:29:10.421,1.0835549820212176,1.0836749820212175,12,10,13,35
1767259751339,2026.01.01 09:29:11.339,1.0835343959421597,1.0836743959421598,14,1,2,44
1767259751507,2026.01.01 09:29:11.507,1.08358608621096,1.08371608621096,13,1,4,29
1767259752475,2026.01.01 09:29:12.475,1.0835516494250625,1.0836616494250626,11,11,9,24
1767259752796,2026.01.01 09:29:12.796,1.0835153019771118,1.0837553019771118,24,10,6,33
1767259754070,2026.01.01 09:29:14.070,1.0833738295365585,1.0835738295365585,20,5,6,43
1767259754524,2026.01.01 09:29:14.524,1.0833461311091297,1.0835761311091296,23,7,11,38
1767259754831,2026.01.01 09:29:14.831,1.0834115669430757,1.0836415669430757,23,9,9,23
1767259755792,2026.01.01 09:29:15.792,1.0833079523087672,1.083497952308767,19,8,12,39
1767259755837,2026.01.01 09:29:15.837,1.0832603563017558,1.0833703563017558,11,2,4,35
1767259756954,2026.01.01 09:29:16.954,1.0832823097295503,1.0835123097295503,23,9,3,43
1767259758439,2026.01.01 09:29:18.439,1.0831700663908557,1.0833200663908558,15,4,7,34
1767259759857,2026.01.01 09:29:19.857,1.0831445314601802,1.0833045314601801,16,12,12,28
1767259761062,2026.01.01 09:29:21.062,1.0832015746209607,1.0834115746209607,21,10,7,22
1767259762471,2026.01.01 09:29:22.471,1.0833037259110532,1.083493725911053,19,11,9,42
1767259763866,2026.01.01 09:29:23.866,1.0833182382393365,1.0834682382393366,15,5,6,28
1767259764434,2026.01.01 09:29:24.434,1.0832719148884244,1.0834319148884244,16,12,2,37
1767259765334,2026.01.01 09:29:25.334,1.083223908451492,1.083323908451492,10,11,6,23
1767259765484,2026.01.01 09:29:25.484,1.0832311538499586,1.0833811538499587,15,5,8,38
1767259766380,2026.01.01 09:29:26.380,1.0832452020160168,1.0834452020160168,20,4,6,43
1767259767531,2026.01.01 09:29:27.531,1.0833380984540197,1.0834580984540196,12,13,9,23
1767259768841,2026.01.01 09:29:28.841,1.0833866386966466,1.0834866386966466,10,6,4,28
1767259769576,2026.01.01 09:29:29.576,1.083390844021041,1.083560844021041,17,1,3,20
1767259770829,2026.01.01 09:29:30.829,1.083374083658378,1.083504083658378,13,2,11,20
1767259771888,2026.01.01 09:29:31.888,1.0835248192438431,1.083714819243843,19,4,5,39
1767259772418,2026.01.01 09:29:32.418,1.083556148983843,1.083726148983843,17,4,3,38
1767259772437,2026.01.01 09:29:32.437,1.083522711398164,1.083712711398164,19,8,11,22
1767259773430,2026.01.01 09:29:33.430,1.0835114802519845,1.0837414802519845,23,9,12,29
1767259773817,2026.01.01 09:29:33.817,1.0834676075149843,1.0836676075149843,20,12,2,31
1767259774508,2026.01.01 09:29:34.508,1.0833473800386917,1.0834773800386917,13,4,2,37
1767259775101,2026.01.01 09:29:35.101,1.083363012588252,1.083493012588252,13,6,4,33
1767259775262,2026.01.01 09:29:35.262,1.08345213529908,1.08366213529908,21,4,3,29
1767259775991,2026.01.01 09:29:35.991,1.0833706074389677,1.0836006074389677,23,4,9,29
1767259777073,2026.01.01 09:29:37.073,1.0833733705687616,1.0835633705687615,19,12,14,37
1767259778260,2026.01.01 09:29:38.260,1.0833380253298046,1.0834680253298046,13,11,7,43
1767259779128,2026.01.01 09:29:39.128,1.0833641004560832,1.0835141004560833,15,12,6,20
1767259780454,2026.01.01 09:29:40.454,1.0833554839482469,1.0835854839482468,23,9,10,34
1767259780513,2026.01.01 09:29:40.513,1.0832874812155262,1.0834674812155263,18,14,12,27
1767259781186,2026.01.01 09:29:41.186,1.0832384260298287,1.0833784260298287,14,4,8,22
1767259781726,2026.01.01 09:29:41.726,1.0831969110032293,1.0834069110032294,21,13,9,37
1767259782819,2026.01.01 09:29:42.819,1.0832641269136287,1.0834841269136288,22,6,3,28
1767259784019,2026.01.01 09:29:44.019,1.0833287898774753,1.0835187898774752,19,14,12,35
1767259785254,2026.01.01 09:29:45.254,1.0833132224831197,1.0835432224831196,23,13,10,40
1767259786120,2026.01.01 09:29:46.120,1.0833746126547923,1.0836146126547923,24,9,7,34
1767259786275,2026.01.01 09:29:46.275,1.0833659534628224,1.0835359534628224,17,3,9,24
1767259787199,2026.01.01 09:29:47.199,1.0833496203248998,1.0835196203248998,17,7,1,32
1767259788201,2026.01.01 09:29:48.201,1.0833524762169275,1.0834824762169275,13,7,10,41
1767259789673,2026.01.01 09:29:49.673,1.0833667174808586,1.0836067174808586,24,1,9,39
1767259789924,2026.01.01 09:29:49.924,1.0833389452412154,1.0835389452412154,20,11,14,26
1767259790514,2026.01.01 09:29:50.514,1.0833400385283245,1.0835300385283244,19,2,7,35
1767259791210,2026.01.01 09:29:51.210,1.0833794046536067,1.0835594046536068,18,5,10,26
1767259791702,2026.01.01 09:29:51.702,1.083385881635567,1.083565881635567,18,8,14,44
1767259792843,2026.01.01 09:29:52.843,1.0833880207806734,1.0835280207806735,14,6,4,41
1767259794102,2026.01.01 09:29:54.102,1.0834127297913874,1.0835627297913875,15,14,13,35
1767259794784,2026.01.01 09:29:54.784,1.0834460650944302,1.0835860650944302,14,14,11,32
1767259795424,2026.01.01 09:29:55.424,1.0834429343034997,1.0835629343034996,12,13,12,36
1767259796094,2026.01.01 09:29:56.094,1.0834192252506458,1.0836192252506458,20,13,6,28
1767259796765,2026.01.01 09:29:56.765,1.0834286854158195,1.0835986854158195,17,7,11,31
1767259798230,2026.01.01 09:29:58.230,1.0833489872293283,1.0835289872293283,18,3,11,32
1767259799044,2026.01.01 09:29:59.044,1.083338471129553,1.083578471129553,24,6,6,28
1767259799472,2026.01.01 09:29:59.472,1.0832148931341374,1.0833448931341374,13,9,6,24
1767259800469,2026.01.01 09:30:00.469,1.0831311035449656,1.0833111035449656,18,3,2,26
1767259801957,2026.01.01 09:30:01.957,1.0830397942524947,1.0832197942524948,18,14,5,20
1767259803150,2026.01.01 09:30:03.150,1.0830921618396174,1.0832521618396174,16,13,7,23
1767259803809,2026.01.01 09:30:03.809,1.0830928609304158,1.0832628609304158,17,13,6,23
1767259804787,2026.01.01 09:30:04.787,1.083029758479255,1.083269758479255,24,13,3,35
1767259805386,2026.01.01 09:30:05.386,1.0830543117814273,1.0831743117814272,12,6,11,24
1767259806496,2026.01.01 09:30:06.496,1.0831037445053957,1.0833437445053957,24,7,12,41
1767259807014,2026.01.01 09:30:07.014,1.083129168783203,1.083269168783203,14,5,5,23
1767259807464,2026.01.01 09:30:07.464,1.0831197332767784,1.0832397332767782,12,10,13,25
1767259808751,2026.01.01 09:30:08.751,1.0831313576076993,1.0832913576076992,16,13,8,42
1767259809681,2026.01.01 09:30:09.681,1.0831764324343565,1.0833264324343566,15,8,11,22
1767259810460,2026.01.01 09:30:10.460,1.0831529701424734,1.0833529701424733,20,8,5,44
1767259811813,2026.01.01 09:30:11.813,1.0831544634886363,1.0832744634886362,12,6,12,27
1767259812085,2026.01.01 09:30:12.085,1.083141603836406,1.083321603836406,18,7,10,36
1767259813492,2026.01.01 09:30:13.492,1.0830609330437733,1.0832709330437733,21,3,3,37
1767259814138,2026.01.01 09:30:14.138,1.0831067614528056,1.0832067614528056,10,13,9,37
1767259815338,2026.01.01 09:30:15.338,1.0832096250460552,1.0833996250460551,19,7,11,44
1767259815806,2026.01.01 09:30:15.806,1.0831659353149932,1.083285935314993,12,7,3,31
1767259816814,2026.01.01 09:30:16.814,1.0832140693267374,1.0834540693267374,24,4,2,44
1767259818127,2026.01.01 09:30:18.127,1.0831719696377493,1.0834119696377493,24,10,6,44
1767259818836,2026.01.01 09:30:18.836,1.0831786090285032,1.0834186090285032,24,14,8,20
1767259819147,2026.01.01 09:30:19.147,1.0832540096421928,1.0834540096421927,20,13,6,42
1767259820398,2026.01.01 09:30:20.398,1.0832279876929232,1.0834679876929232,24,4,1,31
1767259821533,2026.01.01 09:30:21.533,1.0832272533722036,1.0834172533722035,19,14,8,30
1767259822096,2026.01.01 09:30:22.096,1.0831371782223782,1.0833371782223782,20,3,1,32
1767259822393,2026.01.01 09:30:22.393,1.0831039680051808,1.0832639680051808,16,10,9,22
1767259823593,2026.01.01 09:30:23.593,1.0830086543890807,1.0831286543890806,12,7,8,44
1767259824223,2026.01.01 09:30:24.223,1.0830301132950746,1.0832601132950745,23,5,6,27
1767259825238,2026.01.01 09:30:25.238,1.0830716951730222,1.0844316951730222,136,3,2,505
1767259825283,2026.01.01 09:30:25.283,1.0830606134286935,1.0831706134286936,11,6,13,36
1767259826036,2026.01.01 09:30:26.036,1.0830749077770563,1.0832549077770564,18,12,9,44
1767259826398,2026.01.01 09:30:26.398,1.0830586212542939,1.0832586212542938,20,6,8,32
1767259826480,2026.01.01 09:30:26.480,1.0830956485225876,1.0832256485225875,13,6,13,29
1767259827137,2026.01.01 09:30:27.137,1.083102121619344,1.0832921216193439,19,2,4,36
1767259828523,2026.01.01 09:30:28.523,1.0830028384515538,1.0832228384515539,22,13,2,22
1767259829626,2026.01.01 09:30:29.626,1.0830498374924584,1.0831998374924585,15,11,13,32
1767259830060,2026.01.01 09:30:30.060,1.0830303603527291,1.0831403603527292,11,10,14,41
1767259831068,2026.01.01 09:30:31.068,1.0829668413791687,1.0831468413791687,18,12,6,25
1767259831785,2026.01.01 09:30:31.785,1.0829448946805516,1.0831848946805516,24,7,1,33
1767259832355,2026.01.01 09:30:32.355,1.0828497911981243,1.0830097911981242,16,13,7,29
1767259833192,2026.01.01 09:30:33.192,1.0827872967325622,1.0829772967325622,19,7,1,39
1767259834157,2026.01.01 09:30:34.157,1.0827944442130681,1.0829344442130682,14,10,13,35
1767259834683,2026.01.01 09:30:34.683,1.0828057797973851,1.082965779797385,16,12,6,37
1767259835120,2026.01.01 09:30:35.120,1.0828211017390978,1.0830511017390978,23,4,5,32
1767259835289,2026.01.01 09:30:35.289,1.082821262232486,1.082951262232486,13,11,12,29
1767259835447,2026.01.01 09:30:35.447,1.0827866189763125,1.0830066189763126,22,6,10,25
1767259836232,2026.01.01 09:30:36.232,1.0827838960193394,1.0829738960193394,19,4,14,29
1767259837495,2026.01.01 09:30:37.495,1.082762035646992,1.0829820356469921,22,4,3,24
1767259837571,2026.01.01 09:30:37.571,1.0826807465670882,1.0829207465670883,24,6,6,25
1767259838594,2026.01.01 09:30:38.594,1.0826421258175376,1.0828021258175375,16,9,4,26
1767259838984,2026.01.01 09:30:38.984,1.0826866028790962,1.0827966028790963,11,12,14,30
1767259839051,2026.01.01 09:30:39.051,1.0827660175866989,1.0829260175866988,16,13,12,35
1767259840343,2026.01.01 09:30:40.343,1.0827985813389047,1.0830385813389047,24,7,6,44
1767259840694,2026.01.01 09:30:40.694,1.0828757662269544,1.0830057662269543,13,2,4,31
1767259841857,2026.01.01 09:30:41.857,1.0828800356574613,1.0830100356574612,13,14,1,31
1767259842593,2026.01.01 09:30:42.593,1.0829671544616963,1.0830671544616963,10,6,5,42
1767259843798,2026.01.01 09:30:43.798,1.0830698788837128,1.0832798788837128,21,14,8,39
1767259844577,2026.01.01 09:30:44.577,1.0829832054088109,1.0831032054088108,12,5,6,24
1767259845200,2026.01.01 09:30:45.200,1.0829942800741676,1.0831342800741677,14,6,10,35
1767259846442,2026.01.01 09:30:46.442,1.082998601583622,1.083138601583622,14,13,9,25
1767259846805,2026.01.01 09:30:46.805,1.0829773963928429,1.083087396392843,11,8,4,28
1767259846930,2026.01.01 09:30:46.930,1.0830019921697502,1.0831319921697502,13,8,10,24
1767259848227,2026.01.01 09:30:48.227,1.0830040484231824,1.0831040484231824,10,3,9,40
1767259848898,2026.01.01 09:30:48.898,1.082967275977163,1.083207275977163,24,9,8,42
1767259850373,2026.01.01 09:30:50.373,1.082965945721911,1.083145945721911,18,6,3,35
1767259850835,2026.01.01 09:30:50.835,1.0830261754508794,1.0831261754508794,10,7,14,37
1767259851131,2026.01.01 09:30:51.131,1.0830353023557235,1.0831853023557236,15,9,6,38
1767259852467,2026.01.01 09:30:52.467,1.0830666500931363,1.0832266500931362,16,14,4,31
1767259853493,2026.01.01 09:30:53.493,1.0830527974381223,1.0831727974381222,12,13,1,21
1767259853813,2026.01.01 09:30:53.813,1.0830754006386298,1.0841554006386298,108,7,9,471
1767259854030,2026.01.01 09:30:54.030,1.0830149399121058,1.0832549399121059,24,10,4,31
1767259854657,2026.01.01 09:30:54.657,1.0829899538871348,1.0830899538871348,10,9,11,33
1767259855112,2026.01.01 09:30:55.112,1.0829848204567065,1.0831448204567065,16,1,14,37
1767259855791,2026.01.01 09:30:55.791,1.0829210036606751,1.083041003660675,12,13,5,38
1767259856433,2026.01.01 09:30:56.433,1.0828794928247305,1.0830994928247306,22,1,3,25
1767259856497,2026.01.01 09:30:56.497,1.0828951484131593,1.0830851484131592,19,3,4,24
1767259857418,2026.01.01 09:30:57.418,1.0829016400089737,1.0831116400089738,21,13,13,35
1767259858463,2026.01.01 09:30:58.463,1.0829419582802065,1.0831519582802065,21,9,9,33
1767259859129,2026.01.01 09:30:59.129,1.0829119327292973,1.0830619327292974,15,1,7,32
1767259860562,2026.01.01 09:31:00.562,1.0829148128405977,1.0831348128405978,22,1,8,40
1767259861551,2026.01.01 09:31:01.551,1.0828812194700534,1.0830912194700535,21,5,3,21
1767259862075,2026.01.01 09:31:02.075,1.0829165258975089,1.0831465258975088,23,8,3,21
1767259862321,2026.01.01 09:31:02.321,1.08297606320331,1.0831260632033102,15,2,14,31
1767259863633,2026.01.01 09:31:03.633,1.0830002294446728,1.0832302294446727,23,4,7,20
1767259863990,2026.01.01 09:31:03.990,1.0830532891584865,1.0832632891584866,21,6,8,38
1767259864626,2026.01.01 09:31:04.626,1.083054914151631,1.083184914151631,13,1,14,35
1767259865763,2026.01.01 09:31:05.763,1.0830951938433806,1.0833051938433806,21,4,5,26
1767259866402,2026.01.01 09:31:06.402,1.0830989647305114,1.0832989647305113,20,4,1,40
1767259867683,2026.01.01 09:31:07.683,1.083047718327182,1.0831977183271821,15,9,3,26
1767259868056,2026.01.01 09:31:08.056,1.083060054396617,1.0832600543966169,20,9,5,35
1767259868386,2026.01.01 09:31:08.386,1.0830102895619274,1.0832002895619273,19,6,3,44
1767259868681,2026.01.01 09:31:08.681,1.0831272460095058,1.0832572460095058,13,8,14,25
1767259868839,2026.01.01 09:31:08.839,1.0831105416015672,1.0833505416015672,24,12,1,37
1767259869956,2026.01.01 09:31:09.956,1.0831427934943396,1.0833627934943397,22,10,7,20
1767259870371,2026.01.01 09:31:10.371,1.0831421728333632,1.0833121728333632,17,4,1,20
1767259871358,2026.01.01 09:31:11.358,1.0830804921621615,1.0832604921621616,18,10,10,44
1767259871823,2026.01.01 09:31:11.823,1.0829855660106582,1.0830955660106583,11,8,13,33
1767259872632,2026.01.01 09:31:12.632,1.083023016708412,1.083183016708412,16,3,6,25
1767259873826,2026.01.01 09:31:13.826,1.0831004837547504,1.0832804837547505,18,2,6,25
1767259874848,2026.01.01 09:31:14.848,1.08306374356939,1.08324374356939,18,6,14,23
1767259875641,2026.01.01 09:31:15.641,1.082980908943412,1.083190908943412,21,5,7,31
1767259876110,2026.01.01 09:31:16.110,1.082964650806791,1.083104650806791,14,8,12,37
1767259876857,2026.01.01 09:31:16.857,1.082917794954529,1.083017794954529,10,1,11,29
1767259877375,2026.01.01 09:31:17.375,1.082885279170536,1.083035279170536,15,11,1,22
1767259877865,2026.01.01 09:31:17.865,1.0829157978555222,1.0831557978555222,24,12,11,22
1767259877988,2026.01.01 09:31:17.988,1.082913274703152,1.083083274703152,17,10,3,27
1767259878746,2026.01.01 09:31:18.746,1.082871799325208,1.082971799325208,10,3,12,41
1767259879116,2026.01.01 09:31:19.116,1.082901224364521,1.0830112243645211,11,7,9,42
1767259879466,2026.01.01 09:31:19.466,1.0829345679817748,1.083154567981775,22,13,2,44
1767259880245,2026.01.01 09:31:20.245,1.0829177151074725,1.0831377151074726,22,10,14,20
1767259881015,2026.01.01 09:31:21.015,1.0829246109335184,1.0830246109335184,10,14,5,37
1767259881993,2026.01.01 09:31:21.993,1.0829506360276724,1.0830906360276724,14,12,3,34
1767259882451,2026.01.01 09:31:22.451,1.0829719411842216,1.0830819411842216,11,4,12,44
1767259883295,2026.01.01 09:31:23.295,1.0829739718885698,1.0832139718885698,24,10,12,40
1767259884508,2026.01.01 09:31:24.508,1.083045601194481,1.0832356011944808,19,5,13,39
1767259885948,2026.01.01 09:31:25.948,1.0830747352351318,1.0832647352351317,19,8,5,36
1767259887177,2026.01.01 09:31:27.177,1.083052201284307,1.0832822012843069,23,1,7,44
1767259888676,2026.01.01 09:31:28.676,1.0830299678309219,1.0831599678309218,13,1,1,30
1767259888996,2026.01.01 09:31:28.996,1.083002063513415,1.084382063513415,138,12,3,439
1767259889267,2026.01.01 09:31:29.267,1.0830336695607765,1.0831936695607765,16,7,11,44
1767259890719,2026.01.01 09:31:30.719,1.0830025321827763,1.0831725321827763,17,13,13,39
1767259891134,2026.01.01 09:31:31.134,1.0829812872283162,1.0831212872283162,14,12,6,44
1767259891286,2026.01.01 09:31:31.286,1.0830341883477221,1.0831441883477222,11,9,7,29
1767259891637,2026.01.01 09:31:31.637,1.0830437699458255,1.0832137699458255,17,4,10,32
1767259892986,2026.01.01 09:31:32.986,1.0831036965771814,1.0832036965771814,10,8,3,36
1767259894120,2026.01.01 09:31:34.120,1.0831435995708492,1.0833835995708492,24,10,4,40
1767259894373,2026.01.01 09:31:34.373,1.0830847659793956,1.0832447659793956,16,7,6,20
1767259894872,2026.01.01 09:31:34.872,1.0830796593264835,1.0831796593264835,10,14,5,39
1767259894893,2026.01.01 09:31:34.893,1.083129156778482,1.083339156778482,21,2,11,35
1767259896165,2026.01.01 09:31:36.165,1.0830680479752244,1.0832180479752245,15,14,9,35
1767259896735,2026.01.01 09:31:36.735,1.0830890335162424,1.0833090335162425,22,5,13,40
1767259896786,2026.01.01 09:31:36.786,1.0830870716925574,1.0832370716925575,15,9,12,22
1767259897473,2026.01.01 09:31:37.473,1.0829993322554512,1.0832393322554512,24,13,1,21
1767259898076,2026.01.01 09:31:38.076,1.0830053152206773,1.0831453152206774,14,13,13,25
1767259899538,2026.01.01 09:31:39.538,1.082963441819871,1.083203441819871,24,9,5,30
1767259900729,2026.01.01 09:31:40.729,1.0829050592307652,1.0830150592307652,11,3,11,22
1767259901978,2026.01.01 09:31:41.978,1.0829055162645562,1.0830155162645563,11,11,1,20
1767259903473,2026.01.01 09:31:43.473,1.0828089736175937,1.0829889736175937,18,12,8,30
1767259903616,2026.01.01 09:31:43.616,1.0827752591029642,1.0829152591029643,14,3,7,32
1767259904716,2026.01.01 09:31:44.716,1.0829028178155895,1.0830428178155895,14,2,5,24
1767259905756,2026.01.01 09:31:45.756,1.08293532893526,1.0830953289352598,16,7,6,37
1767259906713,2026.01.01 09:31:46.713,1.0828912576899514,1.0830412576899515,15,6,4,34
1767259906795,2026.01.01 09:31:46.795,1.0829614659869564,1.0830714659869565,11,5,9,37
1767259907203,2026.01.01 09:31:47.203,1.0829118638089177,1.0831118638089177,20,7,14,34
1767259908641,2026.01.01 09:31:48.641,1.0828841790512609,1.0829841790512609,10,4,3,39
1767259909228,2026.01.01 09:31:49.228,1.0828267364807644,1.0829667364807645,14,5,2,39
1767259910096,2026.01.01 09:31:50.096,1.0828395404746978,1.0829695404746977,13,9,7,39
1767259910235,2026.01.01 09:31:50.235,1.0829079719558026,1.0831179719558026,21,11,13,26
1767259911175,2026.01.01 09:31:51.175,1.0828580216441746,1.0829780216441744,12,9,2,36
1767259912674,2026.01.01 09:31:52.674,1.082754999492304,1.082864999492304,11,4,13,27
1767259913913,2026.01.01 09:31:53.913,1.08280954782603,1.08427954782603,147,6,6,538
1767259914188,2026.01.01 09:31:54.188,1.0828872378510845,1.0829972378510846,11,2,11,35
1767259914990,2026.01.01 09:31:54.990,1.0827874838277638,1.0830174838277637,23,3,8,44
1767259915252,2026.01.01 09:31:55.252,1.082810486544836,1.083050486544836,24,9,3,29
1767259916083,2026.01.01 09:31:56.083,1.0828218118124417,1.0829518118124417,13,6,3,33
1767259917405,2026.01.01 09:31:57.405,1.0827824380471973,1.0828924380471974,11,8,3,25
1767259917578,2026.01.01 09:31:57.578,1.082712720263864,1.082842720263864,13,11,1,39
1767259917682,2026.01.01 09:31:57.682,1.0827623077811364,1.0828823077811363,12,5,9,41
1767259918524,2026.01.01 09:31:58.524,1.0827712613077092,1.0829512613077092,18,2,5,26
1767259919667,2026.01.01 09:31:59.667,1.0827839826305805,1.0829439826305804,16,7,9,25
1767259920012,2026.01.01 09:32:00.012,1.0827528941629387,1.0829828941629387,23,6,5,36
1767259920843,2026.01.01 09:32:00.843,1.0827127987027163,1.0829327987027164,22,11,7,40
1767259921090,2026.01.01 09:32:01.090,1.0825900500256527,1.0827900500256527,20,2,1,43
1767259921480,2026.01.01 09:32:01.480,1.0825786486241633,1.0828186486241633,24,6,9,27
1767259922949,2026.01.01 09:32:02.949,1.082650589943136,1.082860589943136,21,13,1,31
1767259923857,2026.01.01 09:32:03.857,1.0826060772221338,1.0827260772221337,12,8,4,44
1767259924349,2026.01.01 09:32:04.349,1.0825299564874202,1.0827499564874203,22,13,7,23
1767259925260,2026.01.01 09:32:05.260,1.0825517397157431,1.0827917397157432,24,1,11,29
1767259926318,2026.01.01 09:32:06.318,1.0825827437156654,1.0828127437156654,23,4,12,25
1767259927468,2026.01.01 09:32:07.468,1.0825534484176313,1.0827234484176314,17,1,9,26
1767259927959,2026.01.01 09:32:07.959,1.0825360101943964,1.0827160101943964,18,2,1,40
1767259929384,2026.01.01 09:32:09.384,1.0825492053502574,1.0827692053502576,22,1,12,27
1767259930310,2026.01.01 09:32:10.310,1.082541427876826,1.0827014278768259,16,6,14,22
1767259931313,2026.01.01 09:32:11.313,1.0825914343436136,1.0827414343436137,15,11,13,27
1767259932286,2026.01.01 09:32:12.286,1.0827132964724098,1.0828432964724097,13,6,11,34
1767259932832,2026.01.01 09:32:12.832,1.0826278382946504,1.0827678382946504,14,1,13,40
1767259933944,2026.01.01 09:32:13.944,1.0826893260511783,1.0828593260511783,17,4,6,20
